Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Concrete Pots (product.metafields.custom.concrete_pots),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Plant support material (product.metafields.shopify.plant-support-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
round-tray,,,,,,,,,Medium | 630mm,,,Flinted White,,,,,S68,0.0,shopify,continue,manual,626.04,521.85,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/files/premium-chunky-trough-plant-pot-the-pot-shack-concrete-pot-south-africa-1133612522.png?v=1741259189,2,Premium Chunky Trough Plant Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Medium | 630mm,,,Granite,,,,,S68,0.0,shopify,continue,manual,626.04,521.85,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Medium | 630mm,,,Granite Sealed,,,,,S68,0.0,shopify,continue,manual,626.04,521.85,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Medium | 630mm,,,Rock,,,,,S68,0.0,shopify,continue,manual,626.04,521.85,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Medium | 630mm,,,Velvet,,,,,S68,0.0,shopify,continue,manual,626.04,521.85,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Medium | 630mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,626.04,521.85,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Amper,,,,,S72,0.0,shopify,continue,manual,451.19,328.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Flinted White,,,,,S72,0.0,shopify,continue,manual,451.19,328.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Granite,,,,,S72,0.0,shopify,continue,manual,451.19,328.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Granite Sealed,,,,,S72,0.0,shopify,continue,manual,451.19,328.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Rock,,,,,S72,0.0,shopify,continue,manual,451.19,328.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Velvet,,,,,S72,0.0,shopify,continue,manual,451.19,328.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Small | 440mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,451.19,521.85,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Amper,,,,,S71,0.0,shopify,continue,manual,315.84,231.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Flinted White,,,,,S71,0.0,shopify,continue,manual,315.84,231.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Granite,,,,,S71,0.0,shopify,continue,manual,315.84,231.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Granite Sealed,,,,,S71,0.0,shopify,continue,manual,315.84,231.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Rock,,,,,S71,0.0,shopify,continue,manual,315.84,231.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Velvet,,,,,S71,0.0,shopify,continue,manual,315.84,231.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Tiny | 350mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,315.84,521.85,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Amper,,,,,S70,0.0,shopify,continue,manual,169.19,135.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Flinted White,,,,,S70,0.0,shopify,continue,manual,169.19,135.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Granite,,,,,S70,0.0,shopify,continue,manual,169.19,135.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Granite Sealed,,,,,S70,0.0,shopify,continue,manual,169.19,135.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Rock,,,,,S70,0.0,shopify,continue,manual,169.19,135.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Velvet,,,,,S70,0.0,shopify,continue,manual,169.19,135.29,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
round-tray,,,,,,,,,Baby | 225mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,169.19,521.85,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
curvy-trough-tray,Curvy Trough Tray,"<p>Our <strong>concrete trays</strong> have a beautiful natural look because all our trays are made by hand. The concrete trays are made from specially formulated concrete for extra strength.</p>
<p>The Curvy Trough Tray can be used for the<a href=""https://potshack.net/products/curvy-trough-concrete-pot?_pos=2&amp;_sid=26e39ff48&amp;_ss=r"" target=""_blank"" rel=""noopener noreferrer""> Curvy Trough Pot </a></p>
<ul>
<li><span style=""font-size: 1.4em;"" font-size:="""">Reduce Pot Cracking</span></li>
<li><span style=""font-size: 1.4em;"">Extra Strength</span></li>
</ul>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Tray,"Concrete Pot Tray, Drip Tray",true,Size,Large | 1000mm x 330mm,,Color,Amper,,,,,B616186,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/curvy-trough-tray-the-pot-shack-garden-concrete-tray-gauteng-29940102332566.jpg?v=1628290489,1,Curvy Trough Tray The Pot Shack Gauteng Concrete Tray,false,Curvy Trough Tray - The Potshack,,,,,GS00585,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,0.00,active
curvy-trough-tray,,,,,,,,,Large | 1000mm x 330mm,,,Flinted White,,,,,B616186,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/files/premium-chunky-trough-plant-pot-the-pot-shack-concrete-pot-south-africa-1133612522.png?v=1741259189,2,Premium Chunky Trough Plant Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
curvy-trough-tray,,,,,,,,,Large | 1000mm x 330mm,,,Granite,,,,,B616186,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
curvy-trough-tray,,,,,,,,,Large | 1000mm x 330mm,,,Granite Sealed,,,,,B616186,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
curvy-trough-tray,,,,,,,,,Large | 1000mm x 330mm,,,Rock,,,,,B616186,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
curvy-trough-tray,,,,,,,,,Large | 1000mm x 330mm,,,Velvet,,,,,B616186,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
curvy-trough-tray,,,,,,,,,Large | 1000mm x 330mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,357.86,357.86,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,Chunky Trough Tray,"<p>Our <strong>concrete trays</strong> have a beautiful natural look because all our trays are made by hand. The concrete trays are made from specially formulated concrete for extra strength.</p>
<p>The Chunky Trough Tray can be used for the <a href=""https://potshack.net/products/chunky-concrete-pot?_pos=2&amp;_sid=83e3a14f3&amp;_ss=r"" target=""_blank"" rel=""noopener noreferrer"">Chunky Trough Pot</a></p>
<li><span font-size:="""">Reduce Pot Cracking</span></li>
<li><span>Extra Strength</span></li>
<p> </p>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Tray,"Concrete Pot Tray, Drip Tray",true,Size,Large | 990mm x 480mm,,Color,Amper,,,,,B616180,0.0,shopify,deny,manual,629.12,599.16,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/chunky-trough-tray-the-pot-shack-garden-concrete-tray-gauteng-29982244700310.jpg?v=1628146477,1,Chunky Trough Tray The Pot Shack Gauteng Concrete Tray,false,Chunky Trough Tray - Hand Made Concrete Trays ,,,,,GS00596,,Yes,Pots & Planters,,,,,,Yes,beige; brown; velvet; terracotta; granite; rock; granite-dark; flinted-white; black; amper; gray,,,,,,,kg,,0.00,active
chuncky-trough-tray,,,,,,,,,Large | 990mm x 480mm,,,Flinted White,,,,,B616180,0.0,shopify,deny,manual,629.12,599.16,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/chunky-trough-tray-the-pot-shack-garden-concrete-tray-gauteng-29935669969046.jpg?v=1628123088,2,Chunky Trough Tray The Pot Shack Gauteng Concrete Tray,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Large | 990mm x 480mm,,,Granite,,,,,B616180,0.0,shopify,deny,manual,629.12,599.16,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/files/premium-chunky-trough-plant-pot-the-pot-shack-concrete-pot-south-africa-1133612522.png?v=1741259189,3,Premium Chunky Trough Plant Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Large | 990mm x 480mm,,,Granite Sealed,,,,,B616180,0.0,shopify,deny,manual,629.12,599.16,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Large | 990mm x 480mm,,,Rock,,,,,B616180,0.0,shopify,continue,manual,629.12,599.16,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Large | 990mm x 480mm,,,Velvet,,,,,B616180,0.0,shopify,deny,manual,629.12,599.16,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Large | 990mm x 480mm,,,Chryso Black,,,,,,0.0,shopify,deny,manual,629.12,599.16,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Amper,,,,,B616182,0.0,shopify,deny,manual,507.35,483.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Flinted White,,,,,B616182,0.0,shopify,deny,manual,507.35,483.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Granite,,,,,B616182,0.0,shopify,deny,manual,507.35,483.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Granite Sealed,,,,,B616182,0.0,shopify,deny,manual,507.35,483.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Rock,,,,,B616182,0.0,shopify,continue,manual,507.35,483.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Velvet,,,,,B616182,0.0,shopify,deny,manual,507.35,483.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Medium | 790mm x 430mm,,,Chryso Black,,,,,,0.0,shopify,deny,manual,507.35,599.16,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Amper,,,,,B616184,0.0,shopify,deny,manual,475.88,386.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Flinted White,,,,,B616184,0.0,shopify,deny,manual,475.88,386.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Granite,,,,,B616184,0.0,shopify,deny,manual,475.88,386.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Granite Sealed,,,,,B616184,0.0,shopify,deny,manual,475.88,386.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Rock,,,,,B616184,0.0,shopify,continue,manual,475.88,386.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Velvet,,,,,B616184,0.0,shopify,deny,manual,475.88,386.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
chuncky-trough-tray,,,,,,,,,Small | 640mm x 380mm,,,Chryso Black,,,,,,0.0,shopify,deny,manual,475.88,599.16,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,Skinny Trough Tray,"<p>Our <strong>concrete trays</strong> have a beautiful natural look because all our trays are made by hand. The concrete trays are made from specially formulated concrete for extra strength.</p>
<p> The Skinny Trough Tray can be used for the <a href=""https://potshack.net/products/skinny-trough?_pos=1&amp;_sid=7a8e3b187&amp;_ss=r"" target=""_blank"" rel=""noopener noreferrer"">Skinny Trough Pot</a></p>
<ul>
<li><span style=""font-size: 1.4em;"" font-size:="""">Reduce Pot Cracking</span></li>
<li><span style=""font-size: 1.4em;"">Extra Strength</span></li>
</ul>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Tray,"Concrete Pot Tray, Drip Tray",true,Size,Large | 1000mm x 290mm,,Color,Amper,,,,,B616188,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/skinny-trough-tray-the-pot-shack-garden-concrete-tray-gauteng-29944070602902.jpg?v=1627983826,1,Skinny Trough Tray The Pot Shack Gauteng Concrete Tray,false,Concrete Skinny Trough Tray - The Potshack,,,,,GS00629,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,0.00,active
skinny-trough-tray,,,,,,,,,Large | 1000mm x 290mm,,,Flinted White,,,,,B616188,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/files/premium-chunky-trough-plant-pot-the-pot-shack-concrete-pot-south-africa-1133612522.png?v=1741259189,2,Premium Chunky Trough Plant Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Large | 1000mm x 290mm,,,Granite,,,,,B616188,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Large | 1000mm x 290mm,,,Granite Sealed,,,,,B616188,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Large | 1000mm x 290mm,,,Rock,,,,,B616188,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Large | 1000mm x 290mm,,,Velvet,,,,,B616188,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Large | 1000mm x 290mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Amper,,,,,B6162000,0.0,shopify,continue,manual,251.66,251.66,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Flinted White,,,,,B6162000,0.0,shopify,continue,manual,251.66,251.66,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Granite,,,,,B6162000,0.0,shopify,continue,manual,251.66,251.66,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Granite Sealed,,,,,B6162000,0.0,shopify,continue,manual,251.66,251.66,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Rock,,,,,B6162000,0.0,shopify,continue,manual,251.66,251.66,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Velvet,,,,,B6162000,0.0,shopify,continue,manual,251.66,251.66,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
skinny-trough-tray,,,,,,,,,Small | 600mm x 290mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,405.88,405.88,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,Retro Slim Square Pond,"<p>Our <strong>concrete pots</strong> have a beautiful natural look because all our pots are made by hand. The concrete pots are made from specially formulated concrete for extra strength so that they can be used as <strong>indoor pots </strong>and<strong> outdoor pots</strong>. Thease pots are perfect to be used as <strong>garden pots, plant pots, decorative pots or as feature pots</strong>.</p>
<p> </p>
<ul>
<li><span style=""font-size: 1.4em;"">Indoor and Outdoor use</span></li>
<li><span style=""font-size: 1.4em;"">Specialized Concrete</span></li>
<li><span style=""font-size: 1.4em;"">Extra Strength</span></li>
<li><span style=""font-size: 19.600000381469727px;"">Durable </span></li>
<li><span style=""font-size: 19.600000381469727px;"">Perfect For Plants</span></li>
</ul>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Pond,"Concrete Pot, Garden Pot, Plant Pot, Pond",true,Size,Large | 720mm x 200mm,,Color,Amper,,,,,'728,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/retro-slim-square-pond-the-pot-shack-garden-pond-gauteng-29939160416406.jpg?v=1628285447,1,Retro Slim Square Pond The Pot Shack Gauteng Pond,false,Retro Slim Square Pond - The Potshack,"Our retro slim square pond concrete pots have a beautiful natural look because all our pots are made by hand. The concrete pots are made from specially formulated concrete for extra strength so that they can be used as indoor pots and outdoor pots. These pots are perfect to be used as garden pots, plant pots, decorative pots or as feature pots. Indoor and Outdoor use Specialized Concrete Extra Strength Durable Perfect For Plants",,,,GS00651,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,0.00,active
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,Flinted White,,,,,'728,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/files/premium-chunky-trough-plant-pot-the-pot-shack-concrete-pot-south-africa-1133612522.png?v=1741259189,2,Premium Chunky Trough Plant Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,Granite,,,,,'728,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,Granite light Sealed,,,,,'728,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,Rock,,,,,'728,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,Velvet,,,,,'728,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,charcoal light,,,,,,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,charcoal dark,,,,,,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
retro-slim-square-pond,,,,,,,,,Large | 720mm x 200mm,,,granite dark sealed,,,,,,0.0,shopify,continue,manual,2416.20,2050.67,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,Texan Trough,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Our </span><strong data-mce-fragment=""1"">concrete pots</strong><span data-mce-fragment=""1""> have a </span><strong data-mce-fragment=""1"">beautiful</strong><span data-mce-fragment=""1""> natural look as all our pots are made by hand. These<strong data-mce-fragment=""1""> modern, angelic, round </strong></span><span data-mce-fragment=""1"">pots, with a <strong>short depth</strong>, are </span><span data-mce-fragment=""1"">perfect to be used as </span><strong data-mce-fragment=""1"">garden pots, plant pots, decorative pots</strong><span data-mce-fragment=""1""> or as </span><strong data-mce-fragment=""1"">feature pots</strong><span data-mce-fragment=""1"">.</span>.</p>
<p> </p>
<ul>
<li><span style=""font-size: 1.4em;"">Indoor and Outdoor use</span></li>
<li><span style=""font-size: 1.4em;"">Specialized Concrete</span></li>
<li><span style=""font-size: 1.4em;"">Extra Strength</span></li>
<li><span style=""font-size: 19.600000381469727px;"">Durable </span></li>
<li><span style=""font-size: 19.600000381469727px;"">Perfect For Plants</span></li>
</ul>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Pots,"Concrete Pot, Garden Pot, Plant Pot, Trough",true,Size,Large | 600mm x 90mm,,Color,Amper,,,,,B1021,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/texan-trough-the-pot-shack-garden-concrete-pots-gauteng-29887723831446.jpg?v=1628092480,1,Texan Trough The Pot Shack Gauteng Concrete Pots,false,Hand Made Texan Trough Concrete Pots - The Potshack,,,,,GS00662,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,0.00,active
texan-trough,,,,,,,,,Large | 600mm x 90mm,,,Flinted White,,,,,B1021,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/files/premium-chunky-trough-plant-pot-the-pot-shack-concrete-pot-south-africa-1133612522.png?v=1741259189,2,Premium Chunky Trough Plant Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Large | 600mm x 90mm,,,Granite,,,,,B1021,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Large | 600mm x 90mm,,,Granite Sealed,,,,,B1021,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Large | 600mm x 90mm,,,Rock,,,,,B1021,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Large | 600mm x 90mm,,,Velvet,,,,,B1021,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Large | 600mm x 90mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,1019.81,971.24,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Medium | 500mm x 90mm,,,Amper,,,,,B1022,0.0,shopify,continue,manual,809.84,771.28,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
texan-trough,,,,,,,,,Medium | 500mm x 90mm,,,Flinted White,,,,,B1022,0.0,shopify,continue,manual,809.84,771.28,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
